buyer_id,adults,children,room
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,3,0,2
934,3,0,2
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,2,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,2,0,1
934,2,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,1,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,2,0,1
934,1,0,1
934,3,0,1
934,4,0,2
934,4,0,2
934,4,0,2
934,4,0,2
934,4,0,2
934,2,0,1
934,4,0,2
934,4,0,2
934,2,0,1
934,4,0,2
935,2,0,1
935,3,0,2
935,4,0,2
935,4,0,2
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,3,0,1
935,3,0,1
935,3,0,1
935,3,0,1
935,3,0,1
935,3,0,1
935,3,0,1
935,3,0,1
935,2,0,1
935,2,0,1
935,2,0,1
935,1,0,1
935,1,0,1
935,1,0,1
935,1,0,1
935,1,0,1
935,1,0,1
935,1,0,1
935,1,0,1
935,2,0,1
936,1,0,1
936,1,0,1
936,1,0,1
936,1,0,1
936,1,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
936,2,0,1
937,1,0,1
937,1,0,1
937,1,0,1
937,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,2,0,1
938,3,0,1
938,3,0,1
938,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
939,2,0,1
940,1,0,1
940,1,0,1
940,1,0,1
940,1,0,1
941,1,1,1
941,1,1,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,1,1
941,1,3,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,2,1
941,2,2,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,4,2,2
941,4,2,2
941,2,0,1
941,2,2,1
941,0,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,2,1
941,2,2,1
941,2,0,1
941,2,0,1
941,1,0,1
941,1,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,4,0,2
941,4,0,2
941,2,0,1
941,2,0,1
941,4,0,2
941,4,0,2
941,4,0,2
941,2,0,1
941,2,0,1
941,2,0,1
941,6,0,3
941,6,0,3
941,6,0,3
941,6,0,3
941,6,0,3
941,6,0,3
941,6,0,3
941,6,0,3
941,6,0,3
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,6,0,3
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,6,0,3
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,5,1,3
941,5,1,3
941,5,1,3
941,2,1,1
941,2,1,1
941,2,0,1
941,2,1,1
941,2,1,1
941,1,0,1
941,2,2,1
941,2,1,1
941,2,1,1
941,2,1,1
941,2,1,1
941,2,0,1
941,2,0,1
941,2,2,1
941,2,0,1
941,2,1,1
941,2,1,1
941,2,0,1
941,2,0,1
941,2,1,1
941,2,0,1
941,2,0,1
941,2,1,1
941,2,2,1
941,2,1,1
941,2,1,1
941,2,0,1
941,2,0,1
941,2,2,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,2,1
941,2,2,1
941,4,0,2
941,2,1,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,0,0,2
941,0,0,2
941,0,0,2
941,0,0,2
941,0,0,2
941,2,0,1
941,4,0,2
941,4,0,2
941,4,0,2
941,2,0,1
941,2,0,1
941,2,0,1
941,4,0,2
941,4,0,2
941,4,0,2
941,2,0,1
941,4,0,2
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,1,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,2,0,1
941,3,0,1
942,3,0,1
942,3,0,1
942,3,0,1
942,3,0,1
942,3,0,1
942,3,0,1
943,1,0,1
943,1,0,1
943,2,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,1,0,1
943,2,0,1
943,2,0,1
943,1,0,1
943,2,0,1
943,2,0,1
943,2,0,1
943,2,0,1
943,2,0,1
944,2,2,1
944,2,2,1
944,2,2,1
944,2,2,1
944,2,2,1
944,2,2,1
944,2,2,1
944,2,2,1
944,2,2,1
945,2,0,1
945,2,1,1
945,2,1,1
945,2,0,1
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,3,0,2
946,1,0,1
946,1,0,1
946,1,0,1
946,1,0,1
946,1,0,1
946,1,0,1
946,1,0,1
946,1,0,1
947,2,1,1
947,2,1,1
947,3,0,1
947,3,0,1
947,3,0,1
947,3,0,1
947,3,0,1
947,3,0,1
947,3,0,1
948,2,0,1
948,2,0,1
948,2,0,1
949,1,0,1
949,1,0,1
949,1,0,1
949,1,0,1
949,1,0,1
949,1,0,1
949,2,4,1
949,2,4,1
949,2,0,1
949,2,0,1
949,4,0,1
949,4,0,2
949,4,0,1
950,2,0,1
950,2,0,1
950,2,0,1
951,2,0,2
951,2,0,2
951,3,0,3
951,3,0,3
951,3,0,3
951,3,0,3
951,3,0,3
951,3,0,3
951,3,0,3
951,3,0,3
951,1,0,1
951,1,0,1
951,3,0,3
951,3,0,3
951,3,0,3
952,2,1,1
952,2,1,1
952,2,1,1
952,2,1,1
952,2,1,1
952,2,3,1
952,4,3,2
952,3,3,1
952,2,3,1
952,3,3,1
952,2,4,1
952,2,3,1
952,2,4,1
952,2,4,1
952,3,3,2
952,2,4,1
952,3,3,2
952,2,3,1
952,3,3,1
952,3,3,2
952,2,4,1
952,2,0,1
952,6,0,3
952,2,0,1
952,2,0,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
953,2,2,1
954,2,0,1
954,2,0,1
954,2,1,1
954,2,1,1
954,2,1,1
954,2,0,1
954,2,0,1
954,2,1,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,1,1
954,2,1,1
954,2,1,1
954,2,0,1
954,2,0,1
954,2,0,1
954,2,0,1
954,4,0,2
954,4,0,2
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
955,1,1,1
956,2,0,1
956,2,0,1
956,2,0,1
957,2,0,1
957,2,0,1
957,2,0,1
957,1,0,1
957,1,0,1
957,2,0,1
957,2,0,1
957,2,0,1
957,2,0,1
957,2,0,1
957,6,0,3
957,6,0,3
957,6,0,3
957,2,0,1
957,2,0,1
957,2,0,1
957,2,0,1
957,2,0,1
957,4,0,2
957,4,0,2
957,4,0,2
957,4,0,2
957,4,0,2
957,4,0,2
958,1,0,1
958,1,0,1
958,1,0,1
958,1,0,1
958,1,0,1
958,1,0,1
958,1,0,1
958,2,1,1
958,2,1,1
958,2,1,1
958,2,1,1
958,2,2,1
958,2,2,1
958,1,0,1
958,1,0,1
958,1,0,1
958,2,2,1
958,2,2,1
958,2,3,1
958,2,3,1
958,1,0,1
959,2,0,1
959,2,0,1
959,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
960,2,0,1
961,2,0,1
961,2,0,1
961,2,0,1
961,2,0,1
961,2,0,1
961,2,0,1
961,2,0,1
962,2,0,1
962,2,0,1
962,1,0,1
962,1,0,1
962,2,0,1
962,2,0,1
962,2,0,1
962,1,0,1
962,1,0,1
962,2,0,1
962,1,0,1
962,1,0,1
963,2,2,1
963,2,0,1
963,2,0,1
963,2,0,1
964,2,0,1
964,2,0,1
964,2,0,1
964,2,0,1
964,2,0,1
964,2,0,1
964,1,0,1
964,1,0,1
964,1,0,1
964,1,0,1
964,2,0,1
964,2,0,1
964,2,0,1
964,2,0,1
964,1,0,1
964,1,0,1
964,2,0,1
964,2,0,1
964,1,0,1
964,2,0,2
964,2,0,2
964,1,0,1
964,4,0,2
965,2,0,1
965,1,0,1
965,1,0,1
965,1,0,1
965,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,2,0,1
966,1,1,1
967,1,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,1,0,1
967,1,0,1
967,1,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,1,0,1
967,1,0,1
967,2,0,1
967,2,0,1
967,2,0,1
967,2,0,1
968,3,0,1
968,3,0,1
968,3,0,1
968,3,0,1
968,3,0,1
969,1,0,1
969,2,0,1
969,2,0,1
969,2,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,1,0,1
969,2,0,1
969,2,0,1
969,2,0,1
970,3,1,1
970,1,2,1
970,1,2,1
970,1,2,1
970,1,2,1
970,1,2,1
970,2,0,1
971,2,0,1
971,2,0,1
971,2,0,1
971,2,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
972,1,0,1
973,2,0,1
973,2,0,1
973,2,0,1
973,2,3,1
973,2,3,1
974,2,0,1
974,2,0,1
974,2,0,1
974,2,0,1
974,2,0,1
974,2,0,1
974,2,0,1
974,2,0,1
974,2,0,1
974,2,0,1
975,2,0,1
975,2,0,1
975,2,0,1
975,2,0,1
975,2,0,1
975,2,0,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
975,2,1,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
976,2,0,1
977,2,2,1
977,2,2,1
977,2,2,1
977,2,0,1
977,2,0,1
977,2,2,1
977,2,2,1
977,2,2,1
977,2,2,1
978,2,0,1
978,3,0,1
978,2,1,1
978,2,1,1
978,1,0,1
978,2,0,1
978,2,0,1
978,2,0,1
979,2,0,1
979,1,0,1
979,1,0,1
979,1,0,1
979,2,0,1
979,2,0,1
979,2,0,1
979,1,0,1
979,2,0,1
979,2,0,1
979,2,0,1
979,2,0,1
979,2,0,1
979,2,0,1
979,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
980,2,0,1
981,2,2,1
981,2,2,1
981,1,0,1
982,2,0,1
982,2,0,1
982,2,0,1
982,2,0,1
982,2,0,1
982,2,0,1
982,2,0,1
982,2,0,1
982,2,0,1
982,4,0,1
982,4,0,1
983,2,1,1
983,2,1,1
983,2,0,1
983,2,0,1
983,4,0,2
983,4,0,2
983,4,0,2
983,2,2,1
983,2,2,1
983,6,4,3
983,2,1,1
983,2,2,1
983,6,4,3
983,2,0,1
983,2,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,4,1,2
983,4,0,1
983,4,0,1
983,4,4,2
983,2,0,1
983,2,0,1
983,2,0,1
983,4,0,2
983,2,0,1
983,1,0,1
983,1,0,1
983,4,0,2
983,2,0,1
983,2,0,1
983,2,1,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,4,0,1
983,4,0,1
983,1,1,1
983,1,1,1
983,1,1,1
983,1,1,1
983,1,1,1
983,1,1,1
983,1,1,1
983,1,1,1
983,1,1,1
983,4,1,1
983,4,1,1
983,1,1,1
983,1,1,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,1,3,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,3,0,1
983,3,0,1
983,3,0,1
983,3,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,2,1
983,2,2,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,1,0,1
983,2,2,1
983,2,2,1
983,3,1,1
983,3,1,1
983,3,1,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,1,1
983,2,1,1
983,3,1,2
983,3,1,2
983,2,1,1
983,5,0,2
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,5,0,2
983,5,0,2
983,5,0,2
983,5,0,2
983,5,0,2
983,5,0,2
983,5,0,2
983,5,0,2
983,2,0,1
983,2,0,1
983,1,0,1
983,2,0,2
983,2,0,2
983,2,0,2
983,2,0,2
983,2,0,2
983,2,0,2
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,2,2,1
983,1,0,1
983,1,0,1
983,2,0,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,2
983,1,0,1
983,2,1,1
983,3,0,2
983,3,0,2
983,2,0,2
983,2,0,2
983,4,1,2
983,4,1,2
983,4,1,2
983,4,1,2
983,4,1,2
983,4,1,2
983,4,1,2
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,2,0,1
983,2,0,1
983,6,0,3
983,8,0,6
983,2,0,1
983,3,0,1
983,1,0,1
983,1,0,1
983,1,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,1,1
983,2,1,1
983,3,2,2
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,3,2,2
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,1,0,1
983,4,3,2
983,4,3,2
983,4,3,2
983,4,3,2
983,4,3,2
983,4,3,2
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,2,1
983,1,2,1
983,2,2,1
983,2,2,1
983,1,0,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,1,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,0,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,1,1
983,2,0,1
983,2,1,1
983,2,1,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,1,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,2,0,1
983,4,2,2
983,2,0,1
983,2,0,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,1,1,1
984,2,1,1
984,2,1,1
984,2,1,1
984,1,1,1
985,5,0,2
985,2,1,2
985,2,1,2
985,2,1,2
985,2,0,1
985,1,0,1
985,1,0,1
985,2,0,1
985,2,0,1
985,1,0,1
985,1,0,1
985,1,0,1
985,1,0,1
985,1,0,1
985,1,0,1
986,2,0,1
986,2,0,1
986,2,0,1
986,2,0,1
986,2,0,1
987,2,2,1
987,1,2,1
987,2,2,1
988,2,0,1
988,2,0,1
988,1,0,1
988,1,0,1
988,1,0,1
988,1,0,1
988,1,0,1
988,1,0,1
988,2,0,1
988,2,0,1
988,2,0,1
988,2,0,1
988,2,0,1
988,2,0,1
988,2,0,1
988,2,0,1
988,2,0,1
988,2,0,1
988,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,1,1
989,2,1,1
989,2,1,1
989,2,1,1
989,2,1,1
989,2,1,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
989,2,0,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,2,1
990,2,1,1
990,2,2,1
990,2,1,1
990,2,1,1
990,2,1,1
990,2,1,1
990,2,1,1
990,2,1,1
990,2,1,1
990,1,1,1
990,1,1,1
990,2,2,1
990,2,2,1
990,1,0,1
990,1,0,1
990,1,0,1
990,1,0,1
990,1,1,1
990,2,0,1
990,2,0,1
990,2,0,1
990,1,0,1
990,1,0,1
990,2,1,1
990,2,0,1
990,4,0,2
990,4,0,2
990,2,0,1
990,2,0,1
990,2,0,1
